TIMESTAMP X(Gauss) Y(Gauss) Z(Gauss)
804346137790011776 -0.4695 -0.1005 0.41550002
804346137889204608 -0.429 -0.108 0.42000002
804346137988397440 -0.4125 -0.111 0.41550002
804346138087590272 -0.3915 -0.1245 0.408
804346138186783104 -0.3735 -0.141 0.4065
804346138285975936 -0.36900002 -0.1485 0.4035
804346138385168768 -0.375 -0.153 0.399
804346138484361600 -0.375 -0.153 0.4005
804346138583554432 -0.375 -0.1455 0.4035
804346138682747264 -0.372 -0.1485 0.4065
804346138781940096 -0.3675 -0.156 0.4065
804346138881132928 -0.366 -0.15 0.4005
804346138980325760 -0.351 -0.135 0.402
804346139079518592 -0.3405 -0.1185 0.405
804346139178711424 -0.3495 -0.123 0.4005
804346139277904256 -0.3405 -0.135 0.399
804346139377097088 -0.303 -0.1365 0.39000002
804346139476289920 -0.25800002 -0.1275 0.3795
804346139575482752 -0.2115 -0.114 0.3675
804346139674675584 -0.171 -0.108 0.3525
804346139773868416 -0.1305 -0.093 0.3225
804346139873061248 -0.087 -0.0855 0.276
804346139972254080 -0.048 -0.087 0.234
804346140071446912 -0.0195 -0.093 0.189
804346140170639744 0.0015 -0.096 0.144
804346140269832576 0.0135 -0.097500004 0.112500004
804346140369025408 0.018 -0.097500004 0.0915
804346140468218240 0.0225 -0.0915 0.09
804346140567411072 0.033 -0.0885 0.087
804346140666603904 0.0375 -0.097500004 0.072
804346140765796736 0.0345 -0.097500004 0.0495
804346140864989568 0.0315 -0.093 0.0375
804346140964182400 0.033 -0.093 0.030000001
804346141063375232 0.057 -0.075 0.0225
804346141162568064 0.0555 -0.0765 0.024
804346141261760896 0.0345 -0.1035 0.036
804346141360953728 0.0345 -0.1005 0.0435
804346141460146560 0.033 -0.096 0.0465
804346141559339392 0.042 -0.099 0.0435
804346141658532224 0.042 -0.099 0.0345
804346141757724928 0.036 -0.097500004 0.030000001
804346141856917760 0.036 -0.093 0.018
804346141956110592 0.0345 -0.096 -0.036
804346142055303424 0.0285 -0.0945 -0.0885
804346142154496256 0.021 -0.093 -0.1185
804346142253689088 0.012 -0.09 -0.1515
804346142352881920 -0.006 -0.087 -0.18
804346142452074752 -0.018 -0.0945 -0.2025
804346142551267584 -0.0285 -0.102 -0.2205
804346142650460416 -0.054 -0.0945 -0.2475
804346142749653248 -0.069 -0.0945 -0.282
804346142848846080 -0.114 -0.1035 -0.3165
804346142948038912 -0.189 -0.1005 -0.3585
804346143047231744 -0.249 -0.099 -0.3855
804346143146424576 -0.285 -0.096 -0.393
804346143245617408 -0.3045 -0.1005 -0.396
804346143344810240 -0.333 -0.112500004 -0.39450002
804346143444003072 -0.378 -0.114 -0.399
804346143543195904 -0.408 -0.1215 -0.4005
804346143642388736 -0.411 -0.1395 -0.39000002
804346143741581568 -0.4065 -0.147 -0.387
804346143840774400 -0.4005 -0.1425 -0.3885
804346143939967232 -0.405 -0.1455 -0.393
804346144039160064 -0.408 -0.147 -0.39450002
804346144138352896 -0.399 -0.147 -0.3885
804346144237545728 -0.396 -0.147 -0.384
804346144336738560 -0.4005 -0.1485 -0.3855
804346144435931392 -0.4035 -0.1455 -0.387
804346144535124224 -0.402 -0.144 -0.387
804346144634317056 -0.4035 -0.1455 -0.3915
804346144733509888 -0.4005 -0.1425 -0.3915
804346144832702720 -0.399 -0.144 -0.387
804346144931895542 -0.399 -0.144 -0.387
804346145031095680 -0.414 -0.1485 -0.384
804346145130295808 -0.4215 -0.1575 -0.381
804346145229495808 -0.423 -0.153 -0.381
804346145328695936 -0.42000002 -0.156 -0.3825
804346145427895936 -0.4005 -0.16950001 -0.3765
804346145527096064 -0.4005 -0.198 -0.363
804346145626296064 -0.3975 -0.2475 -0.3285
804346145725496192 -0.378 -0.303 -0.2865
804346145824696192 -0.3555 -0.3345 -0.2265
804346145923896320 -0.3495 -0.375 -0.1425
804346146023096320 -0.366 -0.423 -0.0405
804346146122296448 -0.375 -0.426 0.0585
804346146221496448 -0.384 -0.423 0.111
804346146320696576 -0.3825 -0.42000002 0.12900001
804346146419896704 -0.3735 -0.408 0.141
804346146519096704 -0.378 -0.402 0.1515
804346146618296832 -0.3825 -0.4035 0.15
804346146717496832 -0.3795 -0.4005 0.147
804346146816696960 -0.3735 -0.4035 0.147
804346146915896960 -0.372 -0.405 0.1515
804346147015097088 -0.372 -0.402 0.159
804346147114297088 -0.3705 -0.3975 0.168
804346147213497216 -0.372 -0.39000002 0.183
804346147312697216 -0.378 -0.381 0.1995
804346147411897344 -0.3825 -0.366 0.228
804346147511097344 -0.3825 -0.345 0.261
804346147610297472 -0.3885 -0.327 0.285
804346147709497600 -0.3825 -0.3075 0.3
804346147808697600 -0.372 -0.285 0.3225
804346147907897728 -0.3705 -0.252 0.351
804346148007097728 -0.3765 -0.2115 0.3735
804346148106297856 -0.3915 -0.174 0.39450002
804346148205497856 -0.396 -0.141 0.4065
804346148304697984 -0.3885 -0.1005 0.42000002
804346148403897984 -0.381 -0.042 0.4305
804346148503098112 -0.3675 0.003 0.435
804346148602298112 -0.3705 0.027 0.435
804346148701498240 -0.381 0.054 0.4365
804346148800698368 -0.3855 0.093 0.4365
804346148899898368 -0.3975 0.1305 0.423
804346148999098496 -0.4005 0.153 0.417
804346149098298496 -0.399 0.1755 0.417
804346149197498624 -0.3915 0.19500001 0.405
804346149296698624 -0.384 0.2025 0.3975
804346149395898752 -0.3855 0.2085 0.396
804346149495098752 -0.387 0.213 0.396
804346149594298880 -0.3885 0.2145 0.39450002
804346149693498880 -0.393 0.2145 0.39000002
804346149792699008 -0.39450002 0.2085 0.393
804346149891899008 -0.3915 0.213 0.3975
804346149991099136 -0.39450002 0.222 0.399
804346150090299264 -0.4035 0.2295 0.3915
804346150189499264 -0.4005 0.267 0.3705
804346150288699392 -0.393 0.3315 0.327
804346150387899392 -0.393 0.39450002 0.267
804346150487099520 -0.399 0.4425 0.2055
804346150586299520 -0.4035 0.48000002 0.123
804346150685499648 -0.405 0.492 0.0135
804346150784699648 -0.4125 0.492 -0.0615
804346150883899776 -0.4035 0.495 -0.0885
804346150983099776 -0.39450002 0.4905 -0.102
804346151082299904 -0.4065 0.4905 -0.111
804346151181499904 -0.414 0.489 -0.1155
804346151280700032 -0.4185 0.4875 -0.1155
804346151379900160 -0.42450002 0.4785 -0.123
804346151479100160 -0.42450002 0.47100002 -0.132
804346151578300288 -0.423 0.4695 -0.138
804346151677500288 -0.4215 0.47100002 -0.144
804346151776700416 -0.42450002 0.474 -0.147
804346151875900416 -0.423 0.47100002 -0.1485
804346151975100544 -0.42000002 0.4665 -0.1485
804346152074300544 -0.423 0.468 -0.156
804346152173500672 -0.429 0.4605 -0.168
804346152272700672 -0.432 0.444 -0.1965
804346152371900800 -0.4335 0.4185 -0.249
804346152471100800 -0.429 0.3885 -0.288
804346152570300928 -0.414 0.36450002 -0.312
804346152669501056 -0.4065 0.351 -0.321
804346152768701056 -0.417 0.324 -0.3345
804346152867901184 -0.417 0.2685 -0.366
804346152967101184 -0.39000002 0.2175 -0.4005
804346153066301312 -0.378 0.1335 -0.4185
804346153165501312 -0.393 0.033 -0.4185
804346153264701440 -0.399 -0.021 -0.4125
804346153363901440 -0.4005 -0.052500002 -0.4095
804346153463101568 -0.405 -0.0915 -0.3975
804346153562301568 -0.396 -0.132 -0.3855
804346153661501696 -0.3825 -0.1455 -0.3825
804346153760701824 -0.381 -0.141 -0.384
804346153859901824 -0.378 -0.126 -0.3855
804346153959101952 -0.384 -0.126 -0.3915
804346154058301952 -0.39000002 -0.1395 -0.3915
804346154157502080 -0.3855 -0.141 -0.39000002
804346154256702080 -0.384 -0.1395 -0.3915
804346154355902208 -0.3885 -0.141 -0.387
804346154455102208 -0.39000002 -0.1425 -0.3825
804346154554302336 -0.3885 -0.141 -0.3855
804346154653502336 -0.384 -0.141 -0.39000002
804346154752702383 -0.3885 -0.141 -0.39000002
804346154851900544 -0.3885 -0.138 -0.39000002
804346154951098752 -0.3855 -0.1365 -0.39000002
804346155050296832 -0.3885 -0.138 -0.39000002
804346155149495040 -0.3855 -0.138 -0.3885
804346155248693248 -0.3855 -0.141 -0.387
804346155347891456 -0.39000002 -0.1485 -0.387
804346155447089536 -0.387 -0.144 -0.3825
804346155546287744 -0.3855 -0.138 -0.3795
804346155645485952 -0.3855 -0.138 -0.3765
804346155744684032 -0.3795 -0.1395 -0.3795
804346155843882240 -0.3825 -0.144 -0.384
804346155943080448 -0.384 -0.1455 -0.3825
804346156042278656 -0.3795 -0.141 -0.3855
804346156141476736 -0.3855 -0.141 -0.387
804346156240674944 -0.387 -0.144 -0.3855
804346156339873152 -0.384 -0.144 -0.3855
804346156439071360 -0.3765 -0.12900001 -0.3855
804346156538269440 -0.3735 -0.12900001 -0.387
804346156637467648 -0.387 -0.1455 -0.39000002
804346156736665856 -0.3855 -0.1485 -0.39000002
804346156835863936 -0.3825 -0.15 -0.3885
804346156935062144 -0.387 -0.147 -0.3915
804346157034260352 -0.387 -0.1395 -0.3915
804346157133458560 -0.387 -0.141 -0.3885
804346157232656640 -0.3855 -0.1425 -0.3885
804346157331854848 -0.387 -0.1395 -0.39000002
804346157431053056 -0.3825 -0.141 -0.3855
804346157530251136 -0.378 -0.1455 -0.387
804346157629449344 -0.3855 -0.1455 -0.387
804346157728647552 -0.3855 -0.141 -0.3855
804346157827845760 -0.3855 -0.138 -0.39000002
804346157927043840 -0.3855 -0.138 -0.3915
804346158026242048 -0.387 -0.1395 -0.39000002
804346158125440256 -0.387 -0.141 -0.387
804346158224638336 -0.378 -0.1395 -0.3825
804346158323836544 -0.381 -0.144 -0.3825
804346158423034752 -0.39000002 -0.1335 -0.3855
804346158522232960 -0.39000002 -0.1275 -0.3885
804346158621431040 -0.387 -0.144 -0.39000002
804346158720629248 -0.378 -0.1485 -0.3885
804346158819827456 -0.3795 -0.144 -0.387
804346158919025664 -0.3885 -0.144 -0.3885
804346159018223744 -0.384 -0.147 -0.39000002
804346159117421952 -0.3855 -0.1425 -0.3885
804346159216620160 -0.384 -0.1395 -0.3885
804346159315818240 -0.3855 -0.1425 -0.3855
804346159415016448 -0.387 -0.15 -0.384
804346159514214656 -0.39000002 -0.147 -0.387
804346159613412864 -0.393 -0.141 -0.387
804346159712610944 -0.387 -0.1395 -0.387
804346159811809152 -0.381 -0.141 -0.387
804346159911007360 -0.3855 -0.1425 -0.3825
804346160010205440 -0.3855 -0.12900001 -0.3855
804346160109403648 -0.372 -0.1275 -0.39000002
804346160208601856 -0.375 -0.141 -0.3915
804346160307800064 -0.39000002 -0.1455 -0.39000002
804346160406998144 -0.3885 -0.144 -0.387
804346160506196352 -0.3885 -0.144 -0.3825
804346160605394560 -0.387 -0.1455 -0.3855
804346160704592640 -0.3855 -0.144 -0.387
804346160803790848 -0.384 -0.1395 -0.387
804346160902989056 -0.3855 -0.138 -0.3855
804346161002187264 -0.3885 -0.138 -0.3855
804346161101385344 -0.3855 -0.138 -0.387
804346161200583574 -0.3855 -0.141 -0.384
